id	source	pmid	pmcid	doi	title	authorString	journalTitle	issue	journalVolume	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pageInfo
PMC5032351	PMC	NA	PMC5032351	NA	Accelerated cloud and GPU-based simulations for quantification of relaxation times: an example with MOLLI.	Kantasis G, Xanthis CG, Aletras AH.	J Cardiovasc Magn Reson	suppl 1	18	2016	1097-6647; 1532-429x; 	abstract	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2016-10-01	2016-01-27	NA
30067794	MED	30067794	PMC6070227	10.1371/journal.pone.0201127	An efficient control flow validation method using redundant computing capacity of dual-processor architecture.	Wang Q, Guo W, Wei J.	PLoS One	8	13	2018	1932-6203	research support, non-u.s. gov't; research-article; evaluation studies; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2018-08-02	2018-08-01	e0201127
32260222	MED	32260222	PMC7178657	10.3390/ma13071678	Three-Dimensional Printing of Continuous Flax Fiber-Reinforced Thermoplastic Composites by Five-Axis Machine.	Zhang H, Liu D, Huang T, Hu Q, Lammer H.	Materials (Basel)	7	13	2020	1996-1944	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	N	N	2020-04-09	2020-04-03	NA
31992723	MED	31992723	PMC6987169	10.1038/s41598-019-56967-x	Near Real-Time Wildfire Progression Monitoring with Sentinel-1 SAR Time Series and Deep Learning.	Ban Y, Zhang P, Nascetti A, Bevington AR, Wulder MA.	Sci Rep	1	10	2020	2045-2322	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-01-30	2020-01-28	1322
25836827	MED	25836827	NA	10.1364/oe.23.006029	Binary phase oscillation of two mutually coupled semiconductor lasers.	Utsunomiya S, Namekata N, Takata K, Akamatsu D, Inoue S, Yamamoto Y.	Opt Express	5	23	2015	1094-4087	journal article	N	N	N	N	N	N	3	Y	N	N	Y	N	2015-04-04	2015-03-01	6029-6040
31687587	MED	31687587	PMC6819798	10.1016/j.heliyon.2019.e02495	Ground surface settlement analysis of shield tunneling under spatial variability of multiple geotechnical parameters.	Hu B, Wang C.	Heliyon	9	5	2019	2405-8440	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2019-11-06	2019-09-21	e02495
25532152	MED	25532152	NA	10.1109/toh.2014.2304722	Robotically enhanced rubber hand illusion.	Arata J, Hattori M, Ichikawa S, Sakaguchi M.	IEEE Trans Haptics	4	7	2014	1939-1412; 2329-4051; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	2	Y	Y	N	N	N	2014-12-25	2014-10-01	526-532
32429372	MED	32429372	PMC7285196	10.3390/s20102831	Fiberless, Multi-Channel fNIRS-EEG System Based on Silicon Photomultipliers: Towards Sensitive and Ecological Mapping of Brain Activity and Neurovascular Coupling.	Chiarelli AM, Perpetuini D, Croce P, Greco G, Mistretta L, Rizzo R, Vinciguerra V, Romeo MF, Zappasodi F, Merla A, Fallica PG, Edlinger G, Ortner R, Giaconia GC.	Sensors (Basel)	10	20	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-05-22	2020-05-16	NA
31091838	MED	31091838	PMC6567354	10.3390/s19102238	Resource Provisioning in Fog Computing: From Theory to Practice †.	Santos J, Wauters T, Volckaert B, De Turck F.	Sensors (Basel)	10	19	2019	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	4	N	Y	N	N	N	2019-05-17	2019-05-14	NA
26378546	MED	26378546	PMC4610421	10.3390/s150923126	Temperature and Humidity Sensor Powered by an Individual Microbial Fuel Cell in a Power Management System.	Zheng Q, Xiong L, Mo B, Lu W, Kim S, Wang Z.	Sensors (Basel)	9	15	2015	1424-8220	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	7	Y	Y	N	N	N	2015-09-18	2015-09-11	23126-23144
31936363	MED	31936363	PMC7013948	10.3390/s20020351	Evaluation of Three Different Approaches for Automated Time Delay Estimation for Distributed Sensor Systems of Electric Vehicles.	Pfeiffer J, Wu X, Ayadi A.	Sensors (Basel)	2	20	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-01-17	2020-01-08	NA
32349392	MED	32349392	PMC7249104	10.3390/s20092480	Personal Guides: Heterogeneous Robots Sharing Personal Tours in Multi-Floor Environments.	Rodriguez I, Zabala U, Marín-Reyes PA, Jauregi E, Lorenzo-Navarro J, Lazkano E, Castrillón-Santana M.	Sensors (Basel)	9	20	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-05-05	2020-04-27	NA
27571898	MED	27571898	PMC5066403	10.5946/ce.2016.104	Endoscopic Closure for Full-Thickness Gastrointestinal Defects: Available Applications and Emerging Innovations.	Takeshita N, Ho KY.	Clin Endosc	5	49	2016	2234-2400; 2234-2443; 	review-article; review; journal article	Y	Y	N	Y	N	N	3	Y	Y	N	N	N	2016-09-03	2016-08-30	438-443
27582647	MED	27582647	PMC4991970	10.1055/s-0036-1584499	Future of Minimally Invasive Colorectal Surgery.	Whealon M, Vinci A, Pigazzi A.	Clin Colon Rectal Surg	3	29	2016	1531-0043; 1530-9681; 	review-article; review; journal article	N	Y	N	Y	N	N	1	Y	Y	N	N	N	2016-09-03	2016-09-01	221-231
33178671	MED	33178671	PMC7593650	10.3389/fbioe.2020.558815	Development of Subject Specific Finite Element Models of the Mouse Knee Joint for Preclinical Applications.	Zanjani-Pour S, Giorgi M, Dall'Ara E.	Front Bioeng Biotechnol	NA	8	2020	2296-4185	brief-report; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-11-13	2020-10-15	558815
31685794	MED	31685794	PMC6828763	10.1038/s41368-019-0065-y	β-Arrestin 1 (ARRB1) serves as a molecular marker of the peripheral circadian rhythm.	Tomita T, Mori T, Onishi Y.	Int J Oral Sci	4	11	2019	1674-2818; 2049-3169; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2019-11-06	2019-11-05	32
27187968	MED	27187968	NA	10.1109/tnb.2016.2567098	Optimal Fungal Space Searching Algorithms.	Asenova E, Lin HY, Fu E, Nicolau DV, Nicolau DV.	IEEE Trans Nanobioscience	7	15	2016	1536-1241; 1558-2639; 	research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; journal article	N	N	N	N	N	N	3	Y	Y	N	N	N	2016-05-18	2016-05-13	613-618
26737329	MED	26737329	NA	10.1109/embc.2015.7319429	Bimanual elbow exoskeleton: Force based protocol and rehabilitation quantification.	Alavi N, Herrnstadt G, Randhawa BK, Boyd LA, Menon C.	Annu Int Conf IEEE Eng Med Biol Soc	NA	2015	2015	2375-7477; 2694-0604; 	journal article	N	N	N	N	N	N	0	N	Y	N	N	N	2016-01-07	2015-08-01	4643-4646
32610493	MED	32610493	PMC7372456	10.3390/ma13132914	Numeric Analysis on Shear Behavior of High-Strength Concrete Single-Keyed Dry Joints with Fixing Imperfections in Precast Concrete Segmental Bridges.	Jiang H, Chen M, Sha Z, Xiao J, Feng J.	Materials (Basel)	13	13	2020	1996-1944	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	Y	2020-07-02	2020-06-29	NA
27250390	MED	27250390	NA	10.1063/1.4947462	Injection locking of a low cost high power laser diode at 461 nm.	Pagett CJ, Moriya PH, Celistrino Teixeira R, Shiozaki RF, Hemmerling M, Courteille PW.	Rev Sci Instrum	5	87	2016	0034-6748; 1089-7623; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	0	Y	Y	N	Y	N	2016-06-03	2016-05-01	053105
25225153	MED	25225153	NA	10.1016/j.isatra.2014.07.008	Bilateral shared autonomous systems with passive and nonpassive input forces under time varying delay.	Islam S, Liu PX, El Saddik A, Dias J, Seneviratne L.	ISA Trans	NA	54	2015	0019-0578; 1879-2022; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	0	Y	N	N	N	N	2014-09-17	2014-09-13	218-228
32357422	MED	32357422	PMC7711904	10.3390/nano10050825	Portable Instrument for Hemoglobin Determination Using Room-Temperature Phosphorescent Carbon Dots.	Murru F, Romero FJ, Sánchez-Mudarra R, García Ruiz FJ, Morales DP, Capitán-Vallvey LF, Salinas-Castillo A.	Nanomaterials (Basel)	5	10	2020	2079-4991	research-article; journal article	Y	Y	N	Y	N	N	1	N	Y	N	Y	N	2020-05-05	2020-04-26	NA
31666579	MED	31666579	PMC6821868	10.1038/s41598-019-52022-x	Flexible Temperature Sensor Integrated with Soft Pneumatic Microactuators for Functional Microfingers.	Konishi S, Hirata A.	Sci Rep	1	9	2019	2045-2322	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2019-11-01	2019-10-30	15634
27004858	MED	27004858	PMC4798989	10.1063/1.4943581	Reaction mechanism and reaction coordinates from the viewpoint of energy flow.	Li W, Ma A.	J Chem Phys	11	144	2016	0021-9606; 1089-7690; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	2	Y	Y	N	N	N	2016-03-24	2016-03-01	114103
30179047	MED	30179047	PMC6216751	10.1308/rcsann.supp2.18	Paediatric robotic surgery.	Cave J, Clarke S.	Ann R Coll Surg Engl	suppl 7	100	2018	0035-8843; 1478-7083; 	research-article; review; journal article	N	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-09-04	2018-09-01	18-21
28460118	MED	28460118	PMC5859993	10.1093/bfgp/elx008	Legal & ethical compliance when sharing biospecimen.	Klingstrom T, Bongcam-Rudloff E, Reichel J.	Brief Funct Genomics	1	17	2018	2041-2649; 2041-2657; 	research support, non-u.s. gov't; review-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2017-05-02	2018-01-01	1-7
33125536	MED	33125536	PMC7597752	10.1007/s10459-020-10005-y	Embracing the collective through medical education.	Bleakley A.	Adv Health Sci Educ Theory Pract	5	25	2020	1382-4996; 1573-1677; 	research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2020-10-31	2020-10-30	1177-1189
24461338	MED	24461338	NA	10.1016/j.isatra.2013.11.009	Robust master-slave synchronization for general uncertain delayed dynamical model based on adaptive control scheme.	Wang T, Zhou W, Zhao S, Yu W.	ISA Trans	2	53	2014	0019-0578; 1879-2022; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	2	Y	N	N	N	N	2014-01-28	2014-01-21	335-340
28291930	MED	28291930	PMC5689895	10.1002/acm2.12026	Development and performance evaluation of a high-speed multileaf collimator.	Zhang X, Ye P, Zhang H.	J Appl Clin Med Phys	1	18	2017	1526-9914	research-article; evaluation studies; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2017-03-15	2016-12-29	96-106
26134104	MED	26134104	PMC4541838	10.3390/s150715443	On the Design of Smart Parking Networks in the Smart Cities: An Optimal Sensor Placement Model.	Bagula A, Castelli L, Zennaro M.	Sensors (Basel)	7	15	2015	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	9	Y	Y	N	N	N	2015-07-04	2015-06-30	15443-15467
27098262	MED	27098262	NA	10.1177/0018720816644364	Human-Robot Interaction: Status and Challenges.	Sheridan TB.	Hum Factors	4	58	2016	0018-7208; 1547-8181; 	review; journal article	N	N	N	N	N	N	7	Y	Y	N	Y	N	2016-04-22	2016-04-20	525-532
32818049	MED	32818049	PMC7430531	10.5194/gmd-10-189-2017	The Brazilian developments on the Regional Atmospheric Modeling System (BRAMS 5.2): an integrated environmental model tuned for tropical areas.	Freitas SR, Panetta J, Longo KM, Rodrigues LF, Moreira DS, Rosário NE, Silva Dias PL, Silva Dias MAF, Souza EP, Freitas ED, Longo M, Frassoni A, Fazenda AL, Santos E Silva CM, Pavani CAB, Eiras D, França DA, Massaru D, Silva FB, Cavalcante F, Pereira G, Camponogara G, Ferrada GA, Campos Velho HF, Menezes I, Freire JL, Alonso MF, Gácita MS, Zarzur M, Fonseca RM, Lima RS, Siqueira RA, Braz R, Tomita S, Oliveira V, Martins LD.	Geosci Model Dev	1	10	2017	1991-959x; 1991-9603; 	research-article; journal article	N	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-08-21	2017-01-13	189-222
28335568	MED	28335568	PMC5375929	10.3390/s17030643	An Electricity Price-Aware Open-Source Smart Socket for the Internet of Energy.	Blanco-Novoa Ó, Fernández-Caramés TM, Fraga-Lamas P, Castedo L.	Sensors (Basel)	3	17	2017	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	12	Y	Y	N	Y	N	2017-03-24	2017-03-21	NA
25836532	MED	25836532	NA	10.1364/oe.23.004970	Precision and broadband frequency swept laser source based on high-order modulation-sideband injection-locking.	Wei F, Lu B, Wang J, Xu D, Pan Z, Chen D, Cai H, Qu R.	Opt Express	4	23	2015	1094-4087	journal article	N	N	N	N	N	N	7	Y	Y	N	N	N	2015-04-04	2015-02-01	4970-4980
27649204	MED	27649204	PMC5038790	10.3390/s16091517	Probe and Sensors Development for Level Measurement of Fats, Oils and Grease in Grease Boxes.	Faria J, Sousa A, Reis A, Reis A, Filipe V, Barroso J.	Sensors (Basel)	9	16	2016	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2016-09-21	2016-09-16	NA
24578671	MED	24578671	PMC3918846	10.1155/2014/935163	Multisynchronization of chaotic oscillators via nonlinear observer approach.	Aguilar-López R, Martínez-Guerra R, Mata-Machuca JL.	ScientificWorldJournal	NA	2014	2014	2356-6140; 1537-744x; 	research-article; journal article	Y	Y	Y	Y	N	N	0	Y	Y	N	N	N	2014-03-03	2014-01-21	935163
31903437	MED	31903437	PMC6924860	10.1136/tsaco-2019-000366	Minimally invasive chest wall stabilization: a novel surgical approach to video-assisted rib plating (VARP).	Diaz JJ, Azar FK.	Trauma Surg Acute Care Open	1	4	2019	2397-5776	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2020-01-16	2019-12-18	e000366
24516326	MED	24516326	PMC3916819	10.6026/97320630010043	GRIMD: distributed computing for chemists and biologists.	Piotto S, Biasi LD, Concilio S, Castiglione A, Cattaneo G.	Bioinformation	1	10	2014	0973-2063; 0973-8894; 	research-article; journal article	Y	Y	Y	Y	N	Y	2	Y	Y	N	Y	N	2014-02-12	2014-01-29	43-47
32988951	MED	32988951	PMC7523215	10.1136/bmjopen-2020-039650	Multicentre, single-blind randomised controlled trial comparing MyndMove neuromodulation therapy with conventional therapy in traumatic spinal cord injury: a protocol study.	Anderson KD, Wilson JR, Korupolu R, Pierce J, Bowen JM, O'Reilly D, Kapadia N, Popovic MR, Thabane L, Musselman KE.	BMJ Open	9	10	2020	2044-6055	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-10-11	2020-09-28	e039650
PMC7470727	PMC	NA	PMC7470727	NA	Cloud-to-end Rendering and Storage Management for Virtual Reality in Experimental Education	Zhang H, Zhang J, Yin X, Zhou K, Pan Z.	Virtual Reality & Intelligent Hardware	4	2	2020	2096-5796	research-article; journal article	Y	Y	Y	Y	N	N	0	N	N	N	N	N	2020-09-07	2020-08-01	368-380
28413690	MED	28413690	PMC5384300	10.1016/j.jare.2017.03.005	A dynamic model for GPS based attitude determination and testing using a serial robotic manipulator.	Raskaliyev A, Patel S, Sobh T.	J Adv Res	4	8	2017	2090-1232; 2090-1224; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2017-04-17	2017-03-27	333-341
24959615	MED	24959615	PMC4052502	10.1155/2014/405396	Study on chaotic fault tolerant synchronization control based on adaptive observer.	Chen D, Huang X, Ren T.	ScientificWorldJournal	NA	2014	2014	2356-6140; 1537-744x; 	research-article; journal article	Y	Y	Y	Y	N	N	0	Y	Y	N	Y	N	2014-06-25	2014-05-18	405396
24788450	MED	24788450	NA	10.1007/s10916-014-0052-y	Heart motion uncertainty compensation prediction method for robot assisted beating heart surgery - Master-slave Kalman Filters approach.	Liang F, Yu Y, Cui S, Zhao L, Wu X.	J Med Syst	5	38	2014	0148-5598; 1573-689x; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	2	Y	Y	N	N	N	2014-05-03	2014-05-01	52
24924875	MED	24924875	NA	10.1016/j.jneumeth.2014.05.038	A novel manipulation method of human body ownership using an fMRI-compatible master-slave system.	Hara M, Salomon R, van der Zwaag W, Kober T, Rognini G, Nabae H, Yamamoto A, Blanke O, Higuchi T.	J Neurosci Methods	NA	235	2014	0165-0270; 1872-678x; 	research support, non-u.s. gov't; validation studies; journal article	N	N	N	N	N	N	3	Y	Y	N	Y	N	2014-06-14	2014-06-09	25-34
29941959	MED	29941959	PMC6018427	10.1038/s41598-018-28041-5	Angular- and Polarization-insensitive Ultrathin Double-layered Metamaterial Absorber for Ultra-wideband Application.	Cong LL, Cao XY, Song T, Gao J, Lan JX.	Sci Rep	1	8	2018	2045-2322	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	N	N	2018-06-27	2018-06-25	9627
29497234	MED	29497234	PMC5828242	10.1145/3150225	Multi-Robot Assembly Strategies and Metrics.	Marvel JA, Bostelman R, Falco J.	ACM Comput Surv	1	51	2018	0360-0300; 1557-7341; 	research-article; journal article	N	Y	N	Y	N	N	2	Y	Y	N	N	N	2018-03-03	2018-01-01	NA
29861711	MED	29861711	PMC5971336	10.1155/2018/3598284	Implementing a Parallel Image Edge Detection Algorithm Based on the Otsu-Canny Operator on the Hadoop Platform.	Cao J, Chen L, Wang M, Tian Y.	Comput Intell Neurosci	NA	2018	2018	1687-5265; 1687-5273; 	research-article; validation studies; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	N	2018-06-05	2018-05-13	3598284
31933622	MED	31933622	PMC6942785	10.1155/2019/5259129	Multiscale Cooperative Differential Evolution Algorithm.	Du Y, Fan Y, Liu X, Luo Y, Tang J, Liu P.	Comput Intell Neurosci	NA	2019	2019	1687-5265; 1687-5273; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-01-17	2019-12-17	5259129
25682131	MED	25682131	NA	10.3168/jds.2014-8764	Standardization of milk mid-infrared spectra from a European dairy network.	Grelet C, Fernández Pierna JA, Dardenne P, Baeten V, Dehareng F.	J Dairy Sci	4	98	2015	0022-0302; 1525-3198; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	16	Y	Y	N	Y	N	2015-02-16	2015-02-11	2150-2160
24729750	MED	24729750	PMC3960552	10.1155/2014/491549	A master-slave surveillance system to acquire panoramic and multiscale videos.	Liu Y, Lai S, Zuo C, Shi H, Zhang M.	ScientificWorldJournal	NA	2014	2014	2356-6140; 1537-744x; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	0	Y	Y	N	N	N	2014-04-15	2014-03-03	491549
26780759	MED	26780759	NA	10.1109/mcg.2016.6	Telexistence: Enabling Humans to Be Virtually Ubiquitous.	Tachi S.	IEEE Comput Graph Appl	1	36	2016	0272-1716; 1558-1756; 	journal article	N	N	N	N	N	N	2	N	Y	N	N	N	2016-01-19	2016-01-01	8-14
29555963	MED	29555963	PMC5859280	10.1038/s41598-018-23288-4	Realization of an Ultra-thin Metasurface to Facilitate Wide Bandwidth, Wide Angle Beam Scanning.	Bah AO, Qin PY, Ziolkowski RW, Cheng Q, Guo YJ.	Sci Rep	1	8	2018	2045-2322	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2018-03-21	2018-03-19	4761
25140318	MED	25140318	PMC4130029	10.1155/2014/563016	An efficient parallel algorithm for multiple sequence similarities calculation using a low complexity method.	Marucci EA, Zafalon GF, Momente JC, Neves LA, Valêncio CR, Pinto AR, Cansian AM, de Souza RC, Shiyou Y, Machado JM.	Biomed Res Int	NA	2014	2014	2314-6133; 2314-6141; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	0	Y	Y	N	Y	N	2014-08-21	2014-07-22	563016
33041901	MED	33041901	PMC7530176	10.3389/fpsyg.2020.02262	Can Individual Movement Characteristics Across Different Throwing Disciplines Be Identified in High-Performance Decathletes?	Horst F, Janssen D, Beckmann H, Schöllhorn WI.	Front Psychol	NA	11	2020	1664-1078	research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	Y	N	2020-10-16	2020-09-18	2262
25868257	MED	25868257	NA	NA	[Research on fuzzy proportional-integral-derivative control of master-slave minimally invasive operation robot driver].	Zhao X, Ren C, Liu H, Li H.	Sheng Wu Yi Xue Gong Cheng Xue Za Zhi	6	31	2014	1001-5515	journal article; english abstract	N	N	N	N	N	N	0	N	Y	N	N	N	2015-04-15	2014-12-01	1346-1349
28570657	MED	28570657	PMC5453423	10.1371/journal.pone.0176480	Modeling of a viscoelastic damper and its application in structural control.	Mehrabi MH, Suhatril M, Ibrahim Z, Ghodsi SS, Khatibi H.	PLoS One	6	12	2017	1932-6203	research-article; journal article	Y	Y	N	Y	N	N	3	Y	Y	N	N	N	2017-06-03	2017-06-01	e0176480
29907858	MED	29907858	PMC6003987	10.1038/s41598-018-27609-5	Broadband frequency-reconfigurable metamaterial absorber using switchable ground plane.	Jeong H, Lim S.	Sci Rep	1	8	2018	2045-2322	research-article; journal article	Y	Y	N	Y	N	N	5	Y	Y	N	N	N	2018-06-17	2018-06-15	9226
30410877	MED	30410877	PMC6209635	10.3389/fchem.2018.00515	Eliminating Non-linear Raman Shift Displacement Between Spectrometers via Moving Window Fast Fourier Transform Cross-Correlation.	Chen H, Liu Y, Lu F, Cao Y, Zhang ZM.	Front Chem	NA	6	2018	2296-2646	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-11-10	2018-10-25	515
26649156	MED	26649156	PMC4663387	10.4240/wjgs.v7.i11.326	Endoscopic surgery - exploring the modalities.	Lee DJ, Tan KY.	World J Gastrointest Surg	11	7	2015	1948-9366	review-article; review; journal article	N	Y	N	Y	N	N	1	Y	Y	N	Y	N	2015-12-10	2015-11-01	326-334
25373010	MED	25373010	NA	10.1021/jp510980b	Master and slave relationship between two types of self-propagating insulin amyloid fibrils.	Surmacz-Chwedoruk W, Babenko V, Dzwolak W.	J Phys Chem B	47	118	2014	1520-6106; 1520-5207; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	6	N	Y	N	Y	N	2014-11-11	2014-11-17	13582-13589
