id	source	pmid	doi	title	authorString	journalTitle	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pmcid	issue	journalVolume	pageInfo
32226558	MED	32226558	10.1007/s13278-015-0253-5	Twitter sentiment classification for measuring public health concerns.	Ji X, Chun SA, Wei Z, Geller J.	Soc Netw Anal Min	2015	1869-5450; 1869-5469; 	research-article; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2020-04-01	2015-05-12	PMC7096866	1	5	13
28194174	MED	28194174	10.1186/s13637-015-0026-5	Exploring soybean metabolic pathways based on probabilistic graphical model and knowledge-based methods.	Hou J, Stacey G, Cheng J.	EURASIP J Bioinform Syst Biol	2015	1687-4145; 1687-4153; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	Y	2017-02-15	2015-06-20	PMC5270328	NA	2015	5
32560706	MED	32560706	10.1186/s12889-020-09108-3	Association between parental separation and addictions in adolescents: results of a National Lebanese Study.	Jabbour N, Abi Rached V, Haddad C, Salameh P, Sacre H, Hallit R, Soufia M, Obeid S, Hallit S.	BMC Public Health	2020	1471-2458	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	N	N	2020-06-21	2020-06-19	PMC7304209	1	20	965
29900398	MED	29900398	10.1016/j.dib.2018.05.126	Synthetic populations of South African urban areas.	Joubert JW.	Data Brief	2018	2352-3409	other; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	N	Y	2018-06-15	2018-05-26	PMC5997964	NA	19	1012-1020
30073062	MED	30073062	10.1002/ece3.4219	PMERGE: Computational filtering of paralogous sequences from RAD-seq data.	Nadukkalam Ravindran P, Bentzen P, Bradbury IR, Beiko RG.	Ecol Evol	2018	2045-7758	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2018-08-03	2018-06-11	PMC6065343	14	8	7002-7013
31467286	MED	31467286	10.1038/s41467-019-11857-8	Identification of somatic mutations in single cell DNA-seq using a spatial model of allelic imbalance.	Luquette LJ, Bohrson CL, Sherman MA, Park PJ.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2019-08-31	2019-08-29	PMC6715686	1	10	3908
31647096	MED	31647096	10.1093/nar/gkz1002	proGenomes2: an improved database for accurate and consistent habitat, taxonomic and functional annotations of prokaryotic genomes.	Mende DR, Letunic I, Maistrenko OM, Schmidt TSB, Milanese A, Paoli L, Hernández-Plaza A, Orakov AN, Forslund SK, Sunagawa S, Zeller G, Huerta-Cepas J, Coelho LP, Bork P.	Nucleic Acids Res	2020	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	Y	2019-10-26	2020-01-01	PMC7145564	d1	48	D621-D625
31509535	MED	31509535	10.1371/journal.pone.0206484	Baseline human gut microbiota profile in healthy people and standard reporting template.	King CH, Desai H, Sylvetsky AC, LoTempio J, Ayanyan S, Carrie J, Crandall KA, Fochtman BC, Gasparyan L, Gulzar N, Howell P, Issa N, Krampis K, Mishra L, Morizono H, Pisegna JR, Rao S, Ren Y, Simonyan V, Smith K, VedBrat S, Yao MD, Mazumder R.	PLoS One	2019	1932-6203	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	Y	2019-09-12	2019-09-11	PMC6738582	9	14	e0206484
32338139	MED	32338139	10.1080/15476286.2020.1740470	rG4-seeker enables high-confidence identification of novel and non-canonical rG4 motifs from rG4-seq experiments.	Chow EY, Lyu K, Kwok CK, Chan TF.	RNA Biol	2020	1547-6286; 1555-8584; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	N	2020-04-28	2020-04-26	PMC7577744	7	17	903-917
31949051	MED	31949051	10.1126/science.aay0524	VISTA is a checkpoint regulator for naïve T cell quiescence and peripheral tolerance.	ElTanbouly MA, Zhao Y, Nowak E, Li J, Schaafsma E, Le Mercier I, Ceeraz S, Lines JL, Peng C, Carriere C, Huang X, Day M, Koehn B, Lee SW, Silva Morales M, Hogquist KA, Jameson SC, Mueller D, Rothstein J, Blazar BR, Cheng C, Noelle RJ.	Science	2020	0036-8075; 1095-9203; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	3	Y	Y	Y	Y	Y	2020-01-18	2020-01-01	PMC7391053	6475	367	NA
32479746	MED	32479746	10.1016/j.cell.2020.05.006	Host-Viral Infection Maps Reveal Signatures of Severe COVID-19 Patients.	Bost P, Giladi A, Liu Y, Bendjelal Y, Xu G, David E, Blecher-Gonen R, Cohen M, Medaglia C, Li H, Deczkowska A, Zhang S, Schwikowski B, Zhang Z, Amit I.	Cell	2020	0092-8674; 1097-4172; 	research-article; evaluation study; journal article	Y	Y	N	Y	N	Y	22	Y	Y	N	Y	Y	2020-06-02	2020-05-08	PMC7205692	7	181	1475-1488.e12
32837917	MED	32837917	10.1016/j.matpr.2020.05.450	An intelligent Chatbot using deep learning with Bidirectional RNN and attention model.	Dhyani M, Kumar R.	Mater Today Proc	2020	2214-7853	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-08-26	2020-06-10	PMC7283081	NA	NA	NA
31868653	MED	31868653	10.2196/17578	Celebrating 20 Years of Open Access and Innovation at JMIR Publications.	Eysenbach G.	J Med Internet Res	2019	1439-4456; 1438-8871; 	editorial	Y	Y	N	N	N	N	2	Y	Y	N	Y	N	2019-12-30	2019-12-23	PMC6945123	12	21	e17578
32692442	MED	32692442	10.15252/embj.2019103209	Genome-wide cooperation of EMT transcription factor ZEB1 with YAP and AP-1 in breast cancer.	Feldker N, Ferrazzi F, Schuhwerk H, Widholz SA, Guenther K, Frisch I, Jakob K, Kleemann J, Riegel D, Bönisch U, Lukassen S, Eccles RL, Schmidl C, Stemmler MP, Brabletz T, Brabletz S.	EMBO J	2020	0261-4189; 1460-2075; 	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	Y	2020-07-22	2020-07-21	PMC7459422	17	39	e103209
33176537	MED	33176537	10.1177/2150132720963656	Development of Best Practice Guidelines for Primary Care to Support Patients Who Use Substances.	Hartney E, Barnard DK, Richman J.	J Prim Care Community Health	2020	2150-1319; 2150-1327; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2020-11-13	2020-01-01	PMC7675907	NA	11	2150132720963656
29868832	MED	29868832	10.1093/bioinformatics/bty449	Transfer learning for biomedical named entity recognition with neural networks.	Giorgi JM, Bader GD.	Bioinformatics	2018	1367-4803; 1367-4811; 	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	10	Y	Y	N	Y	N	2018-06-06	2018-12-01	PMC6247938	23	34	4087-4094
PMC7581424	PMC	NA	NA	Law and policy of platform economy in China	You C.	Computer Law & Security Review	2020	0267-3649	research-article; journal article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-10-25	2020-10-22	PMC7581424	NA	39	105493-105493
33204771	MED	33204771	10.1016/j.dib.2020.106304	Malicious and Benign Webpages Dataset.	Singh AK.	Data Brief	2020	2352-3409	data-paper; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-11-19	2020-09-12	PMC7648114	NA	32	106304
28694721	MED	28694721	10.11613/bm.2017.032	Does small equal predatory? Analysis of publication charges and transparency of editorial policies in Croatian open access journals.	Stojanovski J, Marušić A.	Biochem Med (Zagreb)	2017	1330-0962; 1846-7482; 	research-article; journal article	Y	Y	N	Y	N	N	3	Y	Y	N	N	N	2017-07-12	2017-06-01	PMC5493163	2	27	292-299
31304280	MED	31304280	10.1038/s41538-019-0036-x	Food fraud data collection needs survey.	Spink J, Elliott C, Dean M, Speier-Pero C.	NPJ Sci Food	2019	2396-8370	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2019-07-16	2019-05-16	PMC6550154	NA	3	8
31375813	MED	31375813	10.1038/s41587-019-0206-z	Massively parallel single-cell chromatin landscapes of human immune cell development and intratumoral T cell exhaustion.	Satpathy AT, Granja JM, Yost KE, Qi Y, Meschi F, McDermott GP, Olsen BN, Mumbach MR, Pierce SE, Corces MR, Shah P, Bell JC, Jhutty D, Nemec CM, Wang J, Wang L, Yin Y, Giresi PG, Chang ALS, Zheng GXY, Greenleaf WJ, Chang HY.	Nat Biotechnol	2019	1087-0156; 1546-1696; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	18	Y	Y	Y	Y	Y	2019-08-05	2019-08-02	PMC7299161	8	37	925-936
32684965	MED	32684965	10.1111/eva.12965	Relative genomic impacts of translocation history, hatchery practices, and farm selection in Pacific oyster Crassostrea gigas throughout the Northern Hemisphere.	Sutherland BJG, Rycroft C, Ferchaud AL, Saunders R, Li L, Liu S, Chan AM, Otto SP, Suttle CA, Miller KM.	Evol Appl	2020	1752-4571	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-07-21	2020-04-17	PMC7359842	6	13	1380-1399
31379928	MED	31379928	10.3389/fgene.2019.00671	Pan-Cancer and Single-Cell Modeling of Genomic Alterations Through Gene Expression.	Mercatelli D, Ray F, Giorgi FM.	Front Genet	2019	1664-8021	research-article; journal article	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	Y	2019-08-06	2019-07-18	PMC6657420	NA	10	671
32540955	MED	32540955	10.1101/gr.260380.119	Ultralow-input single-tube linked-read library method enables short-read second-generation sequencing systems to routinely generate highly accurate and economical long-range sequencing information.	Chen Z, Pham L, Wu TC, Mo G, Xia Y, Chang PL, Porter D, Phan T, Che H, Tran H, Bansal V, Shaffer J, Belda-Ferre P, Humphrey G, Knight R, Pevzner P, Pham S, Wang Y, Lei M.	Genome Res	2020	1088-9051; 1549-5469; 	research-article; journal article	N	Y	N	Y	N	Y	0	N	Y	N	Y	N	2020-06-17	2020-06-15	PMC7370886	6	30	898-909
32616518	MED	32616518	10.1101/gr.260463.119	Dissecting the regulatory activity and sequence content of loci with exceptional numbers of transcription factor associations.	Ramaker RC, Hardigan AA, Goh ST, Partridge EC, Wold B, Cooper SJ, Myers RM.	Genome Res	2020	1088-9051; 1549-5469; 	research-article; journal article	N	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-07-04	2020-07-02	PMC7397867	7	30	939-950
31765427	MED	31765427	10.1371/journal.pone.0225801	Genome-wide histone modification profiling of inner cell mass and trophectoderm of bovine blastocysts by RAT-ChIP.	Org T, Hensen K, Kreevan R, Mark E, Sarv O, Andreson R, Jaakma Ü, Salumets A, Kurg A.	PLoS One	2019	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	Y	2019-11-26	2019-11-25	PMC6876874	11	14	e0225801
31611556	MED	31611556	10.1038/s41467-019-12559-x	IRF2 is a master regulator of human keratinocyte stem cell fate.	Mercado N, Schutzius G, Kolter C, Estoppey D, Bergling S, Roma G, Gubser Keller C, Nigsch F, Salathe A, Terranova R, Reece-Hoyes J, Alford J, Russ C, Knehr J, Hoepfner D, Aebi A, Ruffner H, Beck TC, Jagannathan S, Olson CM, Sheppard HE, Elsarrag SZ, Bouwmeester T, Frederiksen M, Lohmann F, Lin CY, Kirkland S.	Nat Commun	2019	2041-1723	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	N	2019-10-16	2019-10-14	PMC6791852	1	10	4676
32581223	MED	32581223	10.1038/s41467-020-16989-w	Identification of distinct loci for de novo DNA methylation by DNMT3A and DNMT3B during mammalian development.	Yagi M, Kabata M, Tanaka A, Ukai T, Ohta S, Nakabayashi K, Shimizu M, Hata K, Meissner A, Yamamoto T, Yamada Y.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-06-25	2020-06-24	PMC7314859	1	11	3199
26065015	MED	26065015	10.1155/2015/238230	A Novel Protective Framework for Defeating HTTP-Based Denial of Service and Distributed Denial of Service Attacks.	Saleh MA, Abdul Manaf A.	ScientificWorldJournal	2015	2356-6140; 1537-744x; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2015-06-16	2015-05-03	PMC4433694	NA	2015	238230
30102722	MED	30102722	10.1371/journal.pone.0201355	A network perspective of engaging patients in specialist and chronic illness care: The 2014 International Health Policy Survey.	Chao YS, Scutari M, Chen TS, Wu CJ, Durand M, Boivin A, Wu HC, Chen WC.	PLoS One	2018	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2018-08-14	2018-08-13	PMC6089423	8	13	e0201355
32577444	MED	32577444	10.1016/j.dib.2020.105784	Traffic and log data captured during a cyber defense exercise.	Tovarňák D, Špaček S, Vykopal J.	Data Brief	2020	2352-3409	data-paper; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-06-25	2020-05-29	PMC7300108	NA	31	105784
31243293	MED	31243293	10.1038/s41467-019-10844-3	DOT1L inhibition reveals a distinct subset of enhancers dependent on H3K79 methylation.	Godfrey L, Crump NT, Thorne R, Lau IJ, Repapi E, Dimou D, Smith AL, Harman JR, Telenius JM, Oudelaar AM, Downes DJ, Vyas P, Hughes JR, Milne TA.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	Y	Y	N	2019-06-28	2019-06-26	PMC6594956	1	10	2803
30507286	MED	30507286	10.1177/0141076818815509	Senior stakeholder views on policies to foster a culture of openness in the English National Health Service: a qualitative interview study.	Martin GP, Chew S, Dixon-Woods M.	J R Soc Med	2019	0141-0768; 1758-1095; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	3	Y	Y	N	Y	N	2018-12-05	2018-12-03	PMC6463364	4	112	153-159
32041864	MED	32041864	10.1136/bmjopen-2019-035561	Defining predatory journals and responding to the threat they pose: a modified Delphi consensus process.	Cukier S, Lalu M, Bryson GL, Cobey KD, Grudniewicz A, Moher D.	BMJ Open	2020	2044-6055	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-02-12	2020-02-09	PMC7045268	2	10	e035561
32366868	MED	32366868	10.1038/s41419-020-2500-6	Histone deacetylase 1 and 2 drive differentiation and fusion of progenitor cells in human placental trophoblasts.	Jaju Bhattad G, Jeyarajah MJ, McGill MG, Dumeaux V, Okae H, Arima T, Lajoie P, Bérubé NG, Renaud SJ.	Cell Death Dis	2020	2041-4889	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-05-06	2020-05-04	PMC7198514	5	11	311
30340588	MED	30340588	10.1186/s12920-018-0410-6	Strategies to minimize false positives and interpret novel microdeletions based on maternal copy-number variants in 87,000 noninvasive prenatal screens.	Kaseniit KE, Hogan GJ, D'Auria KM, Haverty C, Muzzey D.	BMC Med Genomics	2018	1755-8794	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2018-10-20	2018-10-19	PMC6194617	1	11	90
32297950	MED	32297950	10.1093/nar/gkaa234	Release of promoter-proximal paused Pol II in response to histone deacetylase inhibition.	Vaid R, Wen J, Mannervik M.	Nucleic Acids Res	2020	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-04-17	2020-05-01	PMC7229826	9	48	4877-4890
32266374	MED	32266374	10.1093/nar/gkaa157	H2A.Z is dispensable for both basal and activated transcription in post-mitotic mouse muscles.	Belotti E, Lacoste N, Simonet T, Papin C, Padmanabhan K, Scionti I, Gangloff YG, Ramos L, Dalkara D, Hamiche A, Dimitrov S, Schaeffer L.	Nucleic Acids Res	2020	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2020-04-09	2020-05-01	PMC7229818	9	48	4601-4613
28911122	MED	28911122	10.1093/nar/gkx594	Data exploration, quality control and statistical analysis of ChIP-exo/nexus experiments.	Welch R, Chung D, Grass J, Landick R, Keles S.	Nucleic Acids Res	2017	0305-1048; 1362-4962; 	research-article; validation studies; journal article	Y	Y	N	Y	N	Y	2	Y	Y	Y	Y	Y	2017-09-15	2017-09-01	PMC5587812	15	45	e145
30534606	MED	30534606	10.1038/s42003-018-0219-z	RELACS nuclei barcoding enables high-throughput ChIP-seq.	Arrigoni L, Al-Hasani H, Ramírez F, Panzeri I, Ryan DP, Santacruz D, Kress N, Pospisilik JA, Bönisch U, Manke T.	Commun Biol	2018	2399-3642	research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	Y	Y	N	2018-12-13	2018-12-05	PMC6281648	NA	1	214
32615918	MED	32615918	10.1186/s12859-020-03605-3	DiNeR: a Differential graphical model for analysis of co-regulation Network Rewiring.	Zhang J, Liu J, Lee D, Lou S, Chen Z, Gürsoy G, Gerstein M.	BMC Bioinformatics	2020	1471-2105	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-07-04	2020-07-02	PMC7333332	1	21	281
29616166	MED	29616166	10.1097/gox.0000000000001652	Predator-in-Chief: Wolves in Editors' Clothing.	Rohrich RJ, Weinstein AG.	Plast Reconstr Surg Glob Open	2018	2169-7574	editorial	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-04-05	2018-02-27	PMC5865917	2	6	e1652
33268789	MED	33268789	10.1038/s41467-020-20001-w	A human tissue map of 5-hydroxymethylcytosines exhibits tissue specificity through gene and enhancer modulation.	Cui XL, Nie J, Ku J, Dougherty U, West-Szymanski DC, Collin F, Ellison CK, Sieh L, Ning Y, Deng Z, Zhao CWT, Bergamaschi A, Pekow J, Wei J, Beadell AV, Zhang Z, Sharma G, Talwar R, Arensdorf P, Karpus J, Goel A, Bissonnette M, Zhang W, Levy S, He C.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	N	Y	N	Y	N	2020-12-04	2020-12-02	PMC7710742	1	11	6161
30518857	MED	30518857	10.1038/s41586-018-0744-4	Single-cell mapping of lineage and identity in direct reprogramming.	Biddy BA, Kong W, Kamimoto K, Guo C, Waye SE, Sun T, Morris SA.	Nature	2018	0028-0836; 1476-4687; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	16	Y	Y	Y	Y	Y	2018-12-08	2018-12-05	PMC6635140	7735	564	219-224
30283453	MED	30283453	10.3389/fimmu.2018.02120	Comprehensively Profiling the Chromatin Architecture of Tissue Restricted Antigen Expression in Thymic Epithelial Cells Over Development.	Handel AE, Shikama-Dorn N, Zhanybekova S, Maio S, Graedel AN, Zuklys S, Ponting CP, Holländer GA.	Front Immunol	2018	1664-3224	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	N	2018-10-05	2018-09-19	PMC6156148	NA	9	2120
28503299	MED	28503299	10.12688/f1000research.11254.1	DangerTrack: A scoring system to detect difficult-to-assess regions.	Dolgalev I, Sedlazeck F, Busby B.	F1000Res	2017	2046-1402	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	Y	2017-05-15	2017-04-07	PMC5405793	NA	6	443
31221079	MED	31221079	10.1186/s12864-019-5779-x	Genome-wide enhancer annotations differ significantly in genomic distribution, evolution, and function.	Benton ML, Talipineni SC, Kostka D, Capra JA.	BMC Genomics	2019	1471-2164	comparative study; research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2019-06-24	2019-06-20	PMC6585034	1	20	511
30733567	MED	30733567	10.1038/s41598-018-33533-5	Simultaneous targeting of linked loci in mouse embryos using base editing.	Lee HK, Willi M, Smith HE, Miller SM, Liu DR, Liu C, Hennighausen L.	Sci Rep	2019	2045-2322	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	2	Y	Y	Y	Y	N	2019-02-09	2019-02-07	PMC6367434	1	9	1662
31552119	MED	31552119	10.3332/ecancer.2019.946	Improving access to palliative care for patients with cancer in Africa: 25 years of Hospice Africa.	Merriman A, Mwebesa E, Zirimenya L.	Ecancermedicalscience	2019	1754-6605	brief-report; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2019-09-26	2019-07-25	PMC6722241	NA	13	946
PMC7256579	PMC	NA	NA	SDN-Enabled IoT Anomaly Detection Using Ensemble Learning	Maglogiannis I, Iliadis L, Pimenidis E, Tsogbaatar E, Bhuyan M, Taenaka Y, Fall D, Gonchigsumlaa K, Elmroth E, Kadobayashi Y.	Artificial Intelligence Applications and Innovations16th IFIP WG 12.5 International Conference, AIAI 2020, Neos Marmaras, Greece, June 5–7, 2020, Proceedings, Part II	2020	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-05-31	2020-01-01	PMC7256579	NA	584	268-280
32340307	MED	32340307	10.3390/genes11040460	An Improved Phenotype-Driven Tool for Rare Mendelian Variant Prioritization: Benchmarking Exomiser on Real Patient Whole-Exome Data.	Cipriani V, Pontikos N, Arno G, Sergouniotis PI, Lenassi E, Thawong P, Danis D, Michaelides M, Webster AR, Moore AT, Robinson PN, Jacobsen JOB, Smedley D.	Genes (Basel)	2020	2073-4425	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-04-29	2020-04-23	PMC7230372	4	11	NA
32595556	MED	32595556	10.3389/fpsyg.2020.01066	Risk Awareness, Self-Efficacy, and Social Support Predict Secure Smartphone Usage.	Zhou G, Gou M, Gan Y, Schwarzer R.	Front Psychol	2020	1664-1078	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-06-29	2020-06-12	PMC7303355	NA	11	1066
